timestamp,price,hype_bal,usdc_bal,position_value_usd,position_liquidity,total_value_usd,fees_collected_usd
1755997355,44.85396032104327,-1.7763568394002505e-15,11.729917014480748,1354.9945716528905,4018691162339784,1366.7244886673711,725.1365834653172
1756000908,44.693617594556244,-1.7763568394002505e-15,11.729917014480748,1365.736671145819,4058878073963181,1377.4665881602996,738.6587287281471
1756004453,44.276928364067636,-1.7763568394002505e-15,11.729917014480748,1371.1970940323174,4099466854702812,1382.927011046798,752.234937577576
1756008165,44.10046772425752,-1.7763568394002505e-15,11.729917014480748,1381.036344613315,4140461523249840,1392.7662616277955,765.9085647508762
1756011743,44.175093107371474,-1.7763568394002505e-15,11.729917014480748,1396.5279154284083,4181866138482338,1408.257832442889,779.7355738058109
1756015301,43.97149059222575,-1.7763568394002505e-15,11.729917014480748,1405.765701955777,4223684799867161,1417.4956189702577,793.6540461015117
1756018957,43.74769601765889,-1.7763568394002505e-15,11.729917014480748,1414.2251294975258,4265921647865832,1425.9550465120064,807.6562751126753
1756022554,44.03297292403411,-1.7763568394002505e-15,11.729917014480748,1435.5100403924791,4308580864344490,1447.2399574069598,821.8692458110166
1756026155,44.0141626539783,-1.7763568394002505e-15,11.729917014480748,1449.4081937233252,4351666672987934,1461.1381107378058,836.2198219867921
1756029707,44.08559156193328,-1.7763568394002505e-15,11.729917014480748,1465.6406815135256,4395183339717813,1477.3705985280062,850.7311158614805
1756033249,43.51351817684237,-1.7763568394002505e-15,11.729917014480748,1465.1411350519281,4439135173114991,1476.8710520664088,865.2374637342718
1756036845,43.61084010599702,-1.7763568394002505e-15,11.729917014480748,1482.575732055317,4483526524846140,1494.3056490697977,879.916431379473
1756040539,43.63259898539832,-1.7763568394002505e-15,11.729917014480748,1498.0197727398358,4528361790094601,1509.7496897543165,894.7483103174911
1756044321,43.93083658748764,-1.7763568394002505e-15,11.729917014480748,1521.1817808603262,4573645407995547,1532.9116978748068,909.8095160722469
1756047788,44.27083014905002,-1.7763568394002505e-15,11.729917014480748,1544.9539721241138,4619381862075502,1556.6838891385944,925.1060900543669
1756051292,44.15303779303548,-1.7763568394002505e-15,11.729917014480748,1557.512252656983,4665575680696257,1569.2421696714637,940.5270034441389
1756054879,44.612416312062074,-1.7763568394002505e-15,11.729917014480748,1583.84976369536,4712231437503219,1595.5796807098407,956.2086842789445
1756058455,45.26257865258009,-1.7763568394002505e-15,11.729917014480748,1612.198181984852,4759353751878251,1623.9280989993326,972.1710425105766
1756062140,46.346862349234385,-1.7763568394002505e-15,11.729917014480748,1642.0046185136598,4806947289397033,1653.7345355281404,988.4285139795237
1756065605,45.3523916920183,-1.7763568394002505e-15,11.729917014480748,1646.0996607960408,4855016762291003,1657.8295778105214,1004.7265304206726
1756069359,45.1980765033847,-1.7763568394002505e-15,11.729917014480748,1659.9239799581724,4903566929913913,1671.653896972653,1021.1614213176842
1756072959,45.990159661356394,-1.7763568394002505e-15,11.729917014480748,1688.1552567574445,4952602599213052,1699.885173771925,1037.875829798451
1756076550,46.02026532211332,-1.7763568394002505e-15,11.729917014480748,1705.383264667263,5002128625205182,1717.1131816817435,1054.7608126168398
1756080040,45.986667446336035,-1.7763568394002505e-15,11.729917014480748,1722.0461113981692,5052149911457233,1733.7760284126498,1071.8107741183069
1756083677,45.56543677979095,-1.7763568394002505e-15,11.729917014480748,1733.5285650289632,5102671410571805,1745.2584820434438,1088.9744232803757
1756087352,46.08452571841819,-1.7763568394002505e-15,11.729917014480748,1757.7949825871792,5153698124677523,1769.5248996016599,1106.3783340001498
1756090906,46.980055989910134,-1.7763568394002505e-15,11.729917014480748,1782.2016490055541,5205235105924298,1793.9315660200348,1124.0238948857493
1756094451,46.54580678450521,-1.7763568394002505e-15,11.729917014480748,1797.508581474391,5257287456983540,1809.2384984888715,1141.821009558862
1756098040,46.265523087005406,-1.7763568394002505e-15,11.729917014480748,1813.0082676585762,5309860331553375,1824.7381846730568,1159.7715864646896
1756101629,45.85374734053069,-1.7763568394002505e-15,11.729917014480748,1826.2494061793477,5362958934868908,1837.9793231938283,1177.8532637482474
1756105387,44.80053167422607,-1.7763568394002505e-15,11.729917014480748,1825.1051900844682,5416588524217597,1836.8351070989488,1195.9236121709648
1756108946,44.19953109952497,-1.7763568394002505e-15,11.729917014480748,1827.659173936358,5470754409459772,1839.3890909508386,1214.019247552315
1756112483,45.19842580911545,-1.7763568394002505e-15,11.729917014480748,1870.4508589391871,5525461953554369,1882.1807759536678,1232.5385629793366
1756116177,45.34588784011564,-1.7763568394002505e-15,11.729917014480748,1892.0270387776002,5580716573089912,1903.7569557920808,1251.2715039506988
1756119766,44.933641997156876,-1.7763568394002505e-15,11.729917014480748,1902.332111973126,5636523738820811,1914.0620289876067,1270.10647536172
1756123330,45.6605779425119,-1.7763568394002505e-15,11.729917014480748,1935.6316183270797,5692888976209019,1947.3615353415603,1289.2711448527803
1756126946,45.62421988687106,-1.7763568394002505e-15,11.729917014480748,1954.3847267499827,5749817865971109,1966.1146437644634,1308.6214886896119
1756130559,45.4860890920967,-1.7763568394002505e-15,11.729917014480748,1971.5002891446618,5807316044630820,1983.2302061591424,1328.1412935330243
1756134179,46.30609453738464,-1.7763568394002505e-15,11.729917014480748,2003.130012218895,5865389205077128,2014.8599292333756,1347.974263950043
1756137767,45.800448938235526,-1.7763568394002505e-15,11.729917014480748,2016.4987202758052,5924043097127899,2028.2286372902859,1367.9395978166351
1756141236,45.99711433571028,-1.7763568394002505e-15,11.729917014480748,2039.5719795055704,5983283528099177,2051.3018965200513,1388.133379793324
1756144955,45.54891131462988,-1.7763568394002505e-15,11.729917014480748,2052.723587109938,6043116363380168,2064.4535041244185,1408.4573757031253
1756148516,45.15811672150815,-1.7763568394002505e-15,11.729917014480748,2065.2449212774886,6103547527013969,2076.9748382919693,1428.905345217952
1756152215,44.12431307396252,-1.7763568394002505e-15,11.729917014480748,2056.9731961331863,6164583002284108,2068.703113147667,1449.2714164607557
1756155788,43.63483814767379,-1.7763568394002505e-15,11.729917014480748,2059.77551503008,6226228832306949,2071.5054320445606,1469.6652334402615
1756159279,43.00251192713539,-1.7763568394002505e-15,11.729917014480748,2053.315483531254,6288491120630018,2065.0454005457345,1489.9950897176006
1756163004,43.334370312264426,-1.7763568394002505e-15,11.729917014480748,2088.7463828279833,6351376031836318,2100.476299842464,1510.675746978868
1756166589,43.21047833421176,-1.7763568394002505e-15,11.729917014480748,2104.1621016467807,6414889792154681,2115.8920186612613,1531.5090351209153
1756170046,42.569130047254234,0.5687534268791445,4.218576350467629e-07,2058.63586602418,6269353331535349,2082.847205039677,1531.5090351209153
1756173731,44.00069313806681,0.5687534268791445,4.218576350467629e-07,2109.5248174951944,6332046864850702,2134.5503629243854,1552.3954194559171
1756177356,43.82902596641374,0.5687534268791445,4.218576350467629e-07,2128.1567866208447,6395367333499209,2153.084695757875,1573.4662787221632
1756180941,44.06867456967874,0.5687534268791445,4.218576350467629e-07,2152.8212544207054,6459321006834201,2177.8854645220895,1594.7813406419723
1756184443,45.330728880932526,0.0,23.947849421857768,2158.3089172719597,6762890845607743,2182.2567666938176,1594.7813406419723
1756188138,45.259254713494244,0.0,23.947849421857768,2177.782882603914,6830519754063820,2201.730732025772,1616.3435474001299
1756191799,44.882995946869435,0.0,23.947849421857768,2187.3892278685835,6898824951604458,2211.3370772904414,1638.000866492789
1756195339,45.46685105626321,0.0,23.947849421857768,2227.64421652852,6967813201120502,2251.5920659503777,1660.0567498300022
1756198959,45.406742509223506,0.0,23.947849421857768,2248.1913348957337,7037491333131707,2272.1391843175916,1682.316069981148
1756202552,45.13489546640098,0.0,23.947849421857768,2262.2486801628384,7107866246463024,2286.1965295846962,1704.714571769889
1756206149,45.4126113530775,0.0,23.947849421857768,2293.5540878981383,7178944908927654,2317.501937319996,1727.4230280787815
1756209725,44.997272343943344,0.0,23.947849421857768,2303.032822925781,7250734358016930,2326.980672347639,1750.2253332590367
1756213403,45.84101403983703,0.0,23.947849421857768,2351.5112193455107,7323241701597099,2375.4590687673685,1773.5076225539428
1756216965,45.43192064267061,0.0,23.947849421857768,2363.6383241344597,7396474118613069,2387.5861735563176,1796.9099821982445
1756220557,46.42723180473958,0.0,23.947849421857768,2411.7541406747855,7470438859799199,2435.7019900966434,1820.7887360645295
1756224039,46.51841616981352,0.0,23.947849421857768,2437.5401936967014,7545143248397190,2461.4880431185593,1844.9227973914276
1756227764,47.07587510191067,0.0,23.947849421857768,2470.0576570816693,7620594680881161,2494.005506503527,1869.3788138068896
1756231311,47.51912529936412,0.0,23.947849421857768,2498.65117091081,7696800627689972,2522.599020332668,1894.117934310957
1756234933,47.84574639032943,0.0,23.947849421857768,2525.0412521645076,7773768633966871,2548.9891015863655,1919.118342744962
1756238553,48.4692775981245,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756242108,48.70113386343078,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756245760,49.31431438015105,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756249535,48.81381773614996,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756252945,48.55351035162009,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756256517,48.44723190766502,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756260125,49.023645788752255,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756263751,49.47309928072583,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756267296,50.74045577439839,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756270952,50.81451588967159,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756274522,50.645739730275416,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756278119,50.21351826005758,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756281759,49.97045765480413,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756285373,48.67713157408239,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756289124,48.9269022371371,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756292576,48.911098680564905,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756296146,49.461877269562386,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756299746,49.468910199596344,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756303313,49.809178605036614,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756306969,50.38122330937314,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756310443,50.159414795508184,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756314171,49.97559509825932,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756317765,50.267598073528774,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756321338,50.20686769880958,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756324937,48.825077600418396,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756328561,49.05310622168315,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756332050,47.997193645247705,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756335939,47.73692363727452,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756339306,46.88293667042877,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756342813,47.03164118960855,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756346499,48.07337115664456,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756350072,47.89512132281075,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756353764,48.39784086631468,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756357323,48.366665216534294,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756360949,48.036890155610415,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756364532,48.63865759961317,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756368144,48.69827148247424,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756371751,48.45161573684808,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756375268,47.94371225463912,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756378971,48.10057769069985,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756382553,48.06479575320835,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756386154,48.384792363616896,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756389765,48.35848754928965,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756393354,48.4487466215024,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756396831,48.02817390443798,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756400516,47.31149815953783,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756404107,46.66853577832972,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756407763,47.018741962584315,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756411366,46.04669879631433,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756414935,45.9326900554321,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756418503,45.94155944897654,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756422141,45.88913684740767,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756425741,45.598843334516665,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756429353,45.683684894182626,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756432977,45.79536133139744,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756436470,45.65715383725485,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756440121,45.63181488430462,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756443742,45.768139361346435,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756447303,45.49069127704753,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756450910,45.02927091764088,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756454573,44.50422722234168,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756458187,44.21808301595091,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756461742,44.26154769816433,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756465318,44.338410272936656,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756468923,44.33367378197014,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756472557,45.18981878866545,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756476151,44.6111583709322,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756479764,44.1784085546109,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756483317,44.90836884073505,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756486958,44.71434845148104,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756490546,44.70022231500057,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756494111,43.84505247336822,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756497750,43.98977047907336,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756501250,44.10493533954372,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756504937,44.369677322215914,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756508549,44.45161867979717,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756512097,44.40712604609443,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756515712,44.19201560394689,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756519332,43.93057880169598,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756522982,44.18278480317452,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756526502,44.620815926736114,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756530120,44.478335290577974,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756533705,44.38347183551638,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756537302,43.99429445447298,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756540946,44.31290720101406,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756544550,43.732103175617205,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756548175,43.463797367022416,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756551740,43.42019391623838,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756555345,43.50434754939928,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756558934,43.56508935427166,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
1756562554,43.67888734283704,0.0,2549.229272421858,0.0,0,2549.229272421858,1919.118342744962
